dataset,dataset_name,ds_class,model,tag,vendor,arm,blocks,n_call,n_queried,trunc,reasoning,cost,think,n_pred,n_usable,n_mol,level,n_bins,mp_chance_hit,mp_p_hit,mp_chance_deep,mp_p_deep,rs_chance_hit,rs_p_hit,rs_chance_deep,rs_p_deep,rs_chance_hit3,rs_p_hit3,rs_chance_R23,rs_p_R23,pearson,spearman,rmse,medae,m1,m2,m3,h1,h2,h3,hit,hit_stat,deep,deep_stat,hit3,hit3_all,R12,R23,chance_hit,p_hit,chance_deep,p_deep,mb_chance_hit,mb_p_hit,mb_chance_deep,mb_p_deep,hit_lo,hit_hi,deep_lo,deep_hi,chance_hit3,p_hit3,chance_R12,p_R12,chance_R23,p_R23,mb_chance_hit3,mb_p_hit3,mb_chance_R12,mb_p_R12,mb_chance_R23,mb_p_R23,q_hit_joint,q_deep_joint,decided_at,q_hit_used,q_deep_used,regime,excess
ppbr,PPBR (AZ),measured,Llama 4 Maverick,llama4mav,Meta,t1024,1,500,500,0.0,max_tokens:1024,0.0229,0.0,500,488,488,3,20,1.3171,0.8626,10.1275,0.8576,0.8849,0.4263,5.4032,0.2144,0.8849,0.4263,5.4032,0.2144,0.3111,0.4072,19.8442,3.405,240,68,5,240,68,5,1.0246,hit3,7.3529,R23,1.0246,1.0,28.3333,7.3529,0.9395,0.4988,8.8446,0.6607,1.3315,0.8811,10.2762,0.8776,0.2049,1.8443,1.5873,14.0,0.9395,0.4988,22.8505,0.009,8.8446,0.6607,1.3315,0.8811,26.1702,0.029,10.2762,0.8776,1.0,1.0,3,0.9900885245901638,0.9900885245901638,clean,0.7695080736012017
ppbr,PPBR (AZ),measured,GPT-5.6 luna,luna,OpenAI,reg,1,500,500,0.0,none,0.0112,0.0,500,488,488,3,20,0.4011,0.3158,7.1837,0.3108,0.4068,0.3108,5.0141,0.1049,0.4068,0.3108,5.0141,0.1049,0.2224,0.1705,19.7723,4.915,210,31,3,210,34,3,0.6148,hit3,9.6774,R23,0.6148,0.6,14.7619,9.6774,0.3133,0.1909,5.7198,0.1734,0.4027,0.3113,7.2833,0.3038,0.0,1.4344,0.0,21.8837,0.3133,0.1909,14.219,0.4043,5.7198,0.1734,0.4027,0.3113,12.9503,0.054,7.2833,0.3038,0.7006,0.7006,3,0.5201265486725664,0.5159126126126127,clean,1.5266948100322821
ppbr,PPBR (AZ),measured,GPT-5.6 luna,luna,OpenAI,t1024,1,500,500,0.0,low,0.1074,516.0,500,488,488,3,20,1.5779,0.7011,13.7746,0.6267,1.5674,0.6377,11.435,0.3848,1.5674,0.6377,11.435,0.3848,0.3874,0.4376,19.9157,3.69,234,56,7,234,57,8,1.4344,hit3,12.5,R23,1.4344,1.4,23.9316,12.5,0.8328,0.1114,12.1373,0.4693,1.5783,0.7021,13.7494,0.6302,0.4098,2.459,4.2531,22.0056,0.8328,0.1114,18.3733,0.0255,12.1373,0.4693,1.5783,0.7021,23.9726,0.5277,13.7494,0.6302,0.9729,0.9306,3,0.9018456558773423,0.8481829181494661,clean,0.9088259519736425
ppbr,PPBR (AZ),measured,MiniMax M3,minimaxm3,MiniMax,reg,1,500,500,0.0,none,1.2428,0.0,496,485,485,3,20,0.4335,0.04,5.4413,0.03,0.8306,0.3808,8.5512,0.1779,0.8306,0.3808,8.5512,0.1779,0.3037,0.3947,25.0781,5.07,224,40,5,224,41,5,1.0309,hit3,12.5,R23,1.0309,1.0081,17.8571,12.5,0.5632,0.1329,9.7718,0.3048,0.4076,0.032,5.1106,0.0215,0.2062,2.0619,2.9412,24.3902,0.5632,0.1329,16.5431,0.3183,9.7718,0.3048,0.4076,0.032,16.9119,0.2069,5.1106,0.0215,0.1482,0.1042,3,0.08096644295302013,0.054766891891891885,clean,2.529195289499509
ppbr,PPBR (AZ),measured,MiniMax M3,minimaxm3,MiniMax,t1024,1,500,500,0.0,max_tokens:1024,4.4191,4867.5,489,477,477,3,20,0.4226,0.1194,6.3246,0.087,0.6331,0.3538,7.5437,0.1409,0.6331,0.3538,7.5437,0.1409,0.266,0.4794,24.574,4.42,225,33,4,225,38,4,0.8386,hit3,12.1212,R23,0.8386,0.818,14.6667,12.1212,0.2476,0.0315,5.5732,0.1029,0.4171,0.1114,6.232,0.085,0.2096,1.6771,2.6316,24.3412,0.2476,0.0315,12.8226,0.2324,5.5732,0.1029,0.4171,0.1114,13.9622,0.2604,6.232,0.085,0.2718,0.2212,3,0.23998742857142857,0.1930421686746988,clean,2.01054902900983
ppbr,PPBR (AZ),measured,Mistral Large 2512,mistrall,Mistral,reg,1,500,500,0.0,minimal,0.0282,0.0,500,488,488,3,20,1.0894,0.4393,9.8188,0.3288,1.3885,0.6852,8.8827,0.2214,1.3885,0.6852,8.8827,0.2214,0.1955,0.1606,21.2898,3.94,242,53,6,242,54,6,1.2295,hit3,11.3208,R23,1.2295,1.2,21.9008,11.3208,1.1203,0.4763,9.7777,0.3463,1.0768,0.4383,9.6904,0.3183,0.4098,2.2541,3.7718,20.3819,1.1203,0.4763,23.3006,0.7416,9.7777,0.3463,1.0768,0.4383,22.4099,0.7386,9.6904,0.3183,0.8456,0.7061,3,0.6689842105263158,0.528630396475771,clean,1.1418090638930165
ppbr,PPBR (AZ),measured,Mistral Large 2512,mistrall,Mistral,t1024,1,500,500,0.0,max_tokens:1024,0.0275,0.0,500,488,488,3,20,1.0658,0.4108,8.3171,0.2619,1.2841,0.6012,8.0779,0.2644,1.2841,0.6012,8.0779,0.2644,0.1874,0.1678,21.3698,3.97,242,60,6,242,60,6,1.2295,hit3,10.0,R23,1.2295,1.2,24.7934,10.0,1.1589,0.5112,9.9059,0.4843,1.0613,0.4168,8.2588,0.2394,0.4098,2.2541,3.125,18.4687,1.1589,0.5112,23.7425,0.3158,9.9059,0.4843,1.0613,0.4168,25.9318,0.934,8.2588,0.2394,0.714,0.508,3,0.6415910386965378,0.4381252427184466,clean,1.1584848770375955
ppbr,PPBR (AZ),measured,Claude Opus 5,opus5,Anthropic,reg,1,500,500,0.0,none,0.744,0.0,500,488,488,3,20,1.2457,0.5982,10.6661,0.5422,1.4919,0.7431,10.9196,0.5407,1.4919,0.7431,10.9196,0.5407,0.5615,0.6732,18.5401,3.915,240,58,6,240,59,7,1.2295,hit3,10.3448,R23,1.2295,1.2,24.1667,10.3448,0.4494,0.0185,8.2825,0.3383,1.2319,0.5977,10.5994,0.5417,0.4098,2.2541,3.4483,18.8679,0.4494,0.0185,17.6463,0.018,8.2825,0.3383,1.2319,0.5977,23.5866,0.3423,10.5994,0.5417,0.9802,0.9218,3,0.8252647166361975,0.7605992551210428,clean,0.9980517899180129
ppbr,PPBR (AZ),measured,Claude Opus 5,opus5,Anthropic,t1024,1,500,500,0.0,max_tokens:1024,1.5221,0.0,500,488,488,3,20,0.7603,0.3068,7.1119,0.2829,0.8998,0.4363,7.3984,0.2979,0.8998,0.4363,7.3984,0.2979,0.6127,0.707,15.9972,4.545,228,55,5,228,56,5,1.0246,hit3,9.0909,R23,1.0246,1.0,24.1228,9.0909,0.3323,0.0245,7.0637,0.3293,0.7464,0.2989,7.0035,0.2759,0.2049,2.0492,2.0823,17.2414,0.3323,0.0245,16.5343,0.0105,7.0637,0.3293,0.7464,0.2989,22.3311,0.0995,7.0035,0.2759,0.5912,0.5632,3,0.5133726651480638,0.4860481308411215,clean,1.372722400857449
ppbr,PPBR (AZ),measured,Qwen3-235B,qwen3,Alibaba,reg,1,500,500,0.0,max_tokens:128,0.012,0.0,500,488,488,3,20,0.453,0.7151,6.3061,0.6202,0.7417,0.8741,8.7642,0.7361,0.7417,0.8741,8.7642,0.7361,0.1427,0.12,20.0704,4.015,208,36,2,208,36,4,0.4098,hit3,5.5556,R23,0.4098,0.4,17.3077,5.5556,0.5991,0.7976,7.4092,0.6362,0.4492,0.6957,6.274,0.6167,0.0,1.0246,0.0,13.5135,0.5991,0.7976,18.9768,0.7601,7.4092,0.6362,0.4492,0.6957,16.8391,0.3653,6.274,0.6167,1.0,0.9873,3,0.89668,0.8393353790613719,clean,0.9122885129118433
ppbr,PPBR (AZ),measured,Qwen3-235B,qwen3,Alibaba,t1024,1,500,500,0.0,max_tokens:1024,0.0142,0.0,500,488,488,3,20,0.5725,0.2859,8.1014,0.2674,0.8514,0.5917,11.2278,0.5147,0.8514,0.5917,11.2278,0.5147,0.0488,0.0332,20.1657,4.045,205,37,4,205,38,4,0.8197,hit3,10.8108,R23,0.8197,0.8,18.0488,10.8108,0.5284,0.2604,7.0569,0.1864,0.5654,0.2859,8.0479,0.2664,0.2049,1.8443,2.6299,22.2222,0.5284,0.2604,17.8969,0.4638,7.0569,0.1864,0.5654,0.2859,16.9632,0.1839,8.0479,0.2664,0.5771,0.5501,3,0.5001591647331787,0.4746287735849057,clean,1.449770074283693
ppbr,PPBR (AZ),measured,GPT-5.6 sol,sol,OpenAI,reg,1,500,500,0.0,none,0.1083,0.0,500,488,488,3,20,2.0634,0.1609,18.223,0.051,2.5774,0.4808,16.903,0.033,2.5774,0.4808,16.903,0.033,0.4751,0.5528,17.4528,3.8,233,51,13,233,53,13,2.6639,hit3,25.4902,R23,2.6639,2.6,21.8884,25.4902,1.0199,0.0005,14.7914,0.048,2.035,0.1494,17.9219,0.051,1.2295,4.0984,13.3333,37.2549,1.0199,0.0005,18.8521,0.1464,14.7914,0.048,2.035,0.1494,23.5894,0.9475,17.9219,0.051,0.4672,0.2242,3,0.3052780487804878,0.12444660194174757,clean,1.3090417690417688
ppbr,PPBR (AZ),measured,GPT-5.6 sol,sol,OpenAI,t1024,1,500,500,0.0,low,3.6827,373.0,500,488,488,3,20,2.0738,0.9705,17.6262,0.9505,1.2603,0.5822,8.253,0.2344,1.2603,0.5822,8.253,0.2344,0.5703,0.6049,15.9163,3.76,243,57,6,243,57,6,1.2295,hit3,10.5263,R23,1.2295,1.2,23.4568,10.5263,0.8121,0.2049,13.0034,0.6357,2.1088,0.9745,17.8796,0.9655,0.4098,2.2541,3.2787,18.5207,0.8121,0.2049,18.1603,0.042,13.0034,0.6357,2.1088,0.9745,23.8359,0.6257,17.8796,0.9655,1.0,1.0,3,1.0,1.0,clean,0.5830330045523521
ppbr,PPBR (AZ),measured,Claude Sonnet 5,sonnet5,Anthropic,reg,1,500,500,0.0,none,0.2976,0.0,500,488,488,3,20,0.4555,0.3858,6.2433,0.3403,0.8148,0.7701,8.5621,0.5267,0.8148,0.7701,8.5621,0.5267,0.4172,0.464,17.3175,4.445,232,37,3,232,43,3,0.6148,hit3,8.1081,R23,0.6148,0.6,15.9483,8.1081,0.3841,0.2844,9.0207,0.5237,0.453,0.3793,6.2209,0.3383,0.0,1.4344,0.0,17.9545,0.3841,0.2844,11.4111,0.0275,9.0207,0.5237,0.453,0.3793,15.4709,0.2974,6.2209,0.3383,0.769,0.7196,3,0.6046346723044398,0.5509248380129589,clean,1.3571743929359823
ppbr,PPBR (AZ),measured,Claude Sonnet 5,sonnet5,Anthropic,t1024,1,500,500,0.0,max_tokens:1024,0.6258,0.0,500,488,488,3,20,0.4095,0.3203,5.2739,0.2774,0.664,0.6312,7.4824,0.4768,0.664,0.6312,7.4824,0.4768,0.4315,0.5152,17.089,4.695,224,40,3,224,43,3,0.6148,hit3,7.5,R23,0.6148,0.6,17.8571,7.5,0.2801,0.1624,7.082,0.4083,0.407,0.3118,5.22,0.2739,0.0,1.4344,0.0,16.6667,0.2801,0.1624,12.4396,0.025,7.082,0.4083,0.407,0.3118,17.0774,0.2694,5.22,0.2739,0.596,0.5613,3,0.5201265486725664,0.4836548009367681,clean,1.5105651105651108
ppbr,PPBR (AZ),measured,GPT-5.6 terra,terra,OpenAI,reg,1,500,500,0.0,none,0.1118,0.0,500,488,488,3,20,1.3419,0.8381,12.5447,0.8356,1.2623,0.7346,8.3925,0.4348,1.2623,0.7346,8.3925,0.4348,0.4466,0.4453,18.0129,3.64,239,57,5,239,57,5,1.0246,hit3,8.7719,R23,1.0246,1.0,23.8494,8.7719,0.9958,0.5432,11.7584,0.7336,1.3697,0.8516,12.8691,0.8516,0.2049,1.8494,2.0379,17.0213,0.9958,0.5432,21.1138,0.1294,11.7584,0.7336,1.3697,0.8516,21.7331,0.02,12.8691,0.8516,1.0,1.0,3,0.9699492447129909,0.9699492447129909,clean,0.7480470175950938
ppbr,PPBR (AZ),measured,GPT-5.6 terra,terra,OpenAI,t1024,1,500,500,0.0,low,1.3455,790.0,500,488,488,3,20,1.0696,0.2339,10.8387,0.1134,1.3656,0.4988,11.584,0.1574,1.3656,0.4988,11.584,0.1574,0.4537,0.5486,18.3448,4.1,233,45,7,233,47,8,1.4344,hit3,15.5556,R23,1.4344,1.4,19.3133,15.5556,0.5089,0.015,9.7383,0.1589,1.0653,0.2364,10.71,0.1039,0.4098,2.459,5.9971,26.1905,0.5089,0.015,16.3997,0.1699,9.7383,0.1589,1.0653,0.2364,20.8089,0.8641,10.71,0.1039,0.5036,0.2594,3,0.4336875912408759,0.228398250728863,clean,1.346475171313245
qm7,QM7,computed,Gemini 2.5 Pro,gem25pro,Google,reg,1,500,500,0.0,minimal,2.8234,1107.5,500,500,500,3,20,1.5173,0.906,9.8834,0.8191,1.2121,0.7231,8.007,0.6192,1.2121,0.7231,8.007,0.6192,0.1467,0.4365,626.137,153.96,323,71,5,323,79,5,1.0,hit3,7.0423,R23,1.0,1.0,21.9814,7.0423,1.0996,0.6492,10.7377,0.7966,1.5288,0.9145,9.9487,0.8321,0.2,2.0,1.5625,13.4349,1.0996,0.6492,20.7649,0.3163,10.7377,0.7966,1.5288,0.9145,24.0156,0.979,9.9487,0.8321,1.0,1.0,3,1.0,0.9629853881278538,clean,0.6541077969649398
qm7,QM7,computed,Gemini 2.5 Pro,gem25pro,Google,t1024,1,500,500,0.0,max_tokens:1024,2.0917,820.0,500,500,500,3,20,2.1873,0.8161,12.9912,0.7891,2.0431,0.6962,12.6832,0.7201,2.0431,0.6962,12.6832,0.7201,0.3755,0.5536,359.2577,138.26,345,86,9,345,89,9,1.8,hit3,10.4651,R23,1.8,1.8,24.9275,10.4651,1.1762,0.1384,10.4675,0.4748,2.176,0.8056,12.9417,0.7841,0.8,3.0,4.7045,17.0732,1.1762,0.1384,22.89,0.2144,10.4675,0.4748,2.176,0.8056,24.5569,0.3448,12.9417,0.7841,1.0,1.0,3,0.947616848673947,0.9354610759493671,clean,0.8272058823529411
qm7,QM7,computed,Gemini 3.1 Flash-Lite,gem31flashlite,Google,reg,1,475,475,0.0,none,0.009,0.0,475,475,475,3,20,0.0942,0.3998,8.4099,0.3808,0.2576,0.7006,14.2745,0.4823,0.2576,0.7006,14.2745,0.4823,-0.0856,-0.1232,2684.195,2859.06,44,7,1,44,8,1,0.2105,hit3,14.2857,R23,0.2105,0.2105,15.9091,14.2857,0.1815,0.5852,10.185,0.3478,0.0909,0.3693,8.0567,0.3448,0.0,0.6316,0.0,50.0,0.1815,0.5852,22.6251,0.8391,10.185,0.3478,0.0909,0.3693,12.3748,0.1794,8.0567,0.3448,0.7576,0.7267,2,,,clean,1.285604615832175
qm7,QM7,computed,Gemini 3.1 Flash-Lite,gem31flashlite,Google,t1024,1,500,500,0.0,max_tokens:1024,0.3946,1001.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.1179,-0.2656,3092.7935,3028.085,3,0,0,3,0,0,0.0,hit3,,R23,0.0,0.0,0.0,,0.0034,1.0,1.7,,0.0,1.0,0.0,,0.0,0.0,,,0.0034,1.0,5.9833,1.0,1.7,,0.0,1.0,0.0,1.0,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,Gemini 3.1 Pro,gem31pro,Google,reg,1,500,500,0.0,max_tokens:128,2.5213,756.5,500,500,500,3,20,1.2967,0.3168,6.7718,0.2824,1.7081,0.6262,8.8272,0.5757,1.7081,0.6262,8.8272,0.5757,0.0624,0.4402,1463.2933,99.61,324,98,8,324,106,9,1.6,hit3,8.1633,R23,1.6,1.6,30.2469,8.1633,0.843,0.0665,10.2544,0.6427,1.2913,0.2984,6.7439,0.2679,0.6,2.8,2.9696,14.1312,0.843,0.0665,21.1191,0.0015,10.2544,0.6427,1.2913,0.2984,29.9006,0.3923,6.7439,0.2679,0.7006,0.6496,3,0.5133726651480638,0.4752861176470589,clean,1.239061410981182
qm7,QM7,computed,Gemini 3.1 Pro,gem31pro,Google,t1024,1,500,500,0.0,max_tokens:1024,6.2285,1811.5,500,500,500,3,20,0.899,0.1399,6.5651,0.1224,1.4893,0.6097,9.1014,0.3863,1.4893,0.6097,9.1014,0.3863,0.04,0.2588,1867.148,100.73,267,71,7,267,85,8,1.4,hit3,9.8592,R23,1.4,1.4,26.5918,9.8592,0.7257,0.064,10.5249,0.5112,0.8631,0.1254,6.3174,0.1099,0.4,2.405,3.702,16.6667,0.7257,0.064,21.7026,0.0635,10.5249,0.5112,0.8631,0.1254,26.0157,0.3298,6.3174,0.1099,0.3005,0.2694,3,0.263374930362117,0.23743438395415473,clean,1.6220600162206
qm7,QM7,computed,Gemini 3.5 Flash,gem35flash,Google,reg,1,500,500,0.0,minimal,0.0569,0.0,500,500,500,3,20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.4069,-0.688,2898.2948,2888.045,14,1,0,14,2,0,0.0,hit3,0.0,R23,0.0,0.0,7.1429,0.0,0.0149,1.0,4.7833,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0149,1.0,14.8736,0.6562,4.7833,1.0,0.0,1.0,7.4796,1.0,0.0,1.0,1.0,1.0,0,,,untestable,
qm7,QM7,computed,Gemini 3.5 Flash,gem35flash,Google,t1024,1,500,500,0.0,max_tokens:1024,3.845,1610.0,500,500,500,3,20,0.0868,1.0,8.2215,1.0,0.066,1.0,4.7549,1.0,0.066,1.0,4.7549,1.0,-0.0876,-0.5867,2867.8051,2947.66,32,5,0,32,6,0,0.0,hit3,0.0,R23,0.0,0.0,15.625,0.0,0.0903,1.0,9.4453,1.0,0.0917,1.0,8.6398,1.0,0.0,0.0,0.0,0.0,0.0903,1.0,21.3973,0.7441,9.4453,1.0,0.0917,1.0,16.7485,0.7716,8.6398,1.0,1.0,1.0,2,,,clean,0.9329193659133653
qm7,QM7,computed,Gemini 3.6 Flash,gem36flash,Google,reg,1,500,500,0.0,minimal,0.0546,0.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.5218,-0.656,2930.5941,2880.88,1,0,0,1,0,0,0.0,hit3,,R23,0.0,0.0,0.0,,0.0021,1.0,1.025,,0.0,1.0,0.0,,0.0,0.0,,,0.0021,1.0,7.425,1.0,1.025,,0.0,1.0,0.0,1.0,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,Gemini 3.6 Flash,gem36flash,Google,t1024,1,500,500,0.0,max_tokens:1024,2.7702,1100.0,500,500,500,3,20,0.1576,0.6317,9.4882,0.3868,0.1523,0.5327,11.7206,0.4603,0.1523,0.5327,11.7206,0.4603,-0.2707,-0.713,2992.7396,3028.03,21,8,1,21,9,1,0.2,hit3,12.5,R23,0.2,0.2,38.0952,12.5,0.0705,0.3013,11.7298,0.3008,0.1592,0.6377,9.4659,0.3828,0.0,0.6,0.0,40.0,0.0705,0.3013,21.3973,0.0875,11.7298,0.3008,0.1592,0.6377,40.7841,0.7496,9.4659,0.3828,0.934,0.6901,2,,,clean,0.9340698948855067
qm7,QM7,computed,Gemini 3 Flash,gem3flash,Google,reg,1,500,500,0.0,none,0.0189,0.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.7146,-0.7259,2855.6645,2785.45,0,0,0,0,0,0,0.0,hit3,,R23,0.0,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,Gemini 3 Flash,gem3flash,Google,t1024,1,500,500,0.0,max_tokens:1024,0.8154,1053.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.7065,-0.6738,2914.1598,2836.58,0,0,0,0,0,0,0.0,hit3,,R23,0.0,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,GPT-4.1,gpt41,OpenAI,reg,1,500,500,0.0,none,0.1448,0.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0501,-0.0597,7412.2948,1994.24,0,0,0,0,0,0,0.0,hit3,,R23,0.0,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,GPT-4.1,gpt41,OpenAI,t1024,1,500,500,0.0,max_tokens:1024,0.1448,0.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.0026,-0.065,11036.2753,1987.885,0,0,0,0,0,0,0.0,hit3,,R23,0.0,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,GPT-5,gpt5,OpenAI,reg,1,500,500,0.0,minimal,0.1894,0.0,493,493,493,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.0254,-0.186,17164.9818,2248.68,3,0,0,3,0,0,0.0,hit3,,R23,0.0,0.0,0.0,,0.009,1.0,3.8833,,0.0,1.0,0.0,,0.0,0.0,,,0.009,1.0,13.4458,1.0,3.8833,,0.0,1.0,0.0,1.0,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,GPT-5,gpt5,OpenAI,t1024,1,500,500,0.0,low,8.8097,1664.0,489,489,489,3,20,0.0213,1.0,4.3167,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.156,-0.364,2927.7037,2892.82,5,3,0,5,3,0,0.0,hit3,0.0,R23,0.0,0.0,60.0,0.0,0.0076,1.0,3.0833,1.0,0.0271,1.0,5.3417,1.0,0.0,0.0,0.0,0.0,0.0076,1.0,15.6608,0.041,3.0833,1.0,0.0271,1.0,37.52,0.1789,5.3417,1.0,1.0,1.0,0,,,untestable,
qm7,QM7,computed,GPT-5.5,gpt55,OpenAI,reg,1,500,500,0.0,none,0.2129,0.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.377,-0.3538,3115.2556,3088.36,0,0,0,0,0,0,0.0,hit3,,R23,0.0,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,GPT-5.5,gpt55,OpenAI,t1024,1,500,500,0.0,low,7.4038,995.5,500,500,500,3,20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.4788,-0.8456,3074.4491,3078.58,5,1,0,5,1,0,0.0,hit3,0.0,R23,0.0,0.0,20.0,0.0,0.0219,1.0,7.2833,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0219,1.0,22.3514,0.5567,7.2833,1.0,0.0,1.0,20.0,1.0,0.0,1.0,1.0,1.0,0,,,untestable,
qm7,QM7,computed,Grok 4.3,grok43,xAI,reg,1,500,500,0.0,none,0.0748,0.0,500,500,500,3,20,0.5163,0.7731,8.6163,0.7396,0.6129,0.8056,11.4686,0.7946,0.6129,0.8056,11.4686,0.7946,-0.0087,0.1751,17242.4185,437.23,159,32,2,159,33,2,0.4,hit3,6.25,R23,0.4,0.4,20.1258,6.25,0.5152,0.7296,9.9137,0.7206,0.5173,0.7606,8.6428,0.7166,0.0,1.0,0.0,16.129,0.5152,0.7296,17.5258,0.1939,9.9137,0.7206,0.5173,0.7606,18.7753,0.1994,8.6428,0.7166,1.0,1.0,3,0.9220135048231513,0.9054304347826088,clean,0.7732456988208004
qm7,QM7,computed,Grok 4.3,grok43,xAI,t1024,1,500,500,0.0,max_tokens:1024,5.4248,4020.5,500,500,500,3,20,1.1889,0.2154,10.2336,0.2329,1.8321,0.6887,15.3153,0.7091,1.8321,0.6887,15.3153,0.7091,0.1229,0.2333,1080.2095,277.7,238,63,8,238,68,11,1.6,hit3,12.6984,R23,1.6,1.6,26.4706,12.6984,0.6073,0.0085,10.2721,0.3108,1.1759,0.2139,10.122,0.2434,0.6,2.8,4.5438,20.8973,0.6073,0.0085,19.3647,0.0155,10.2721,0.3108,1.1759,0.2139,24.6509,0.1059,10.122,0.2434,0.4649,0.5124,3,0.40219600997506233,0.4431339759036145,clean,1.36065992006123
qm7,QM7,computed,Grok 4.5,grok45,xAI,reg,1,500,500,0.0,low,2.3602,663.5,500,500,500,3,20,1.7941,0.4053,10.2732,0.3018,2.1723,0.6507,12.3465,0.5507,2.1723,0.6507,12.3465,0.5507,0.5503,0.5559,228.7327,130.695,353,85,10,353,100,11,2.0,hit3,11.7647,R23,2.0,2.0,24.0793,11.7647,1.3154,0.1224,12.5609,0.5527,1.7943,0.4098,10.2604,0.2929,1.0,3.2,5.4941,19.2319,1.3154,0.1224,19.7726,0.037,12.5609,0.5527,1.7943,0.4098,24.6388,0.7186,10.2604,0.2929,0.8026,0.6909,3,0.6352488706365503,0.5053697940503432,clean,1.1146408069999443
qm7,QM7,computed,Grok 4.5,grok45,xAI,t1024,1,500,500,0.0,max_tokens:1024,9.3133,2568.0,495,495,495,3,20,1.9819,0.0915,8.2534,0.0995,2.9997,0.6237,10.4865,0.3498,2.9997,0.6237,10.4865,0.3498,0.7821,0.7982,156.5895,74.95,415,124,14,415,138,16,2.8283,hit3,11.2903,R23,2.8283,2.8283,29.8795,11.2903,1.2363,0.0045,11.2526,0.4728,1.9152,0.072,7.9822,0.0745,1.4141,4.4444,5.9236,17.0553,1.2363,0.0045,21.5384,0.0015,11.2526,0.4728,1.9152,0.072,29.25,0.2794,7.9822,0.0745,0.1911,0.1958,3,0.16755555555555554,0.17230981595092024,clean,1.476764828738513
qm7,QM7,computed,Claude Haiku 4.5,haiku45,Anthropic,reg,1,500,500,0.0,none,0.358,0.0,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.0726,-0.1495,2109.7965,2004.305,0,0,0,0,0,0,0.0,hit3,,R23,0.0,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,1.45,,0.0,,0.0,1.0,0.0,,0.0,,1.0,,0,,,untestable,
qm7,QM7,computed,Claude Haiku 4.5,haiku45,Anthropic,t1024,1,500,500,0.0,max_tokens:1024,1.7701,438.5,500,500,500,3,20,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,0.0,,-0.0899,-0.1014,2189.3822,1989.5,0,0,0,0,0,0,0.0,hit3,,R23,0.0,0.0,,,0.0,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,,1.0,,0,,,untestable,
