dataset,dataset_name,ds_class,model,tag,vendor,arm,blocks,n_call,n_queried,trunc,reasoning,cost,think,n_pred,n_usable,n_mol,level,n_bins,mp_chance_hit,mp_p_hit,mp_chance_deep,mp_p_deep,rs_chance_hit,rs_p_hit,rs_chance_deep,rs_p_deep,rs_chance_hit3,rs_p_hit3,rs_chance_R23,rs_p_R23,pearson,spearman,rmse,medae,m1,m2,m3,h1,h2,h3,hit,hit_stat,deep,deep_stat,hit3,hit3_all,R12,R23,chance_hit,p_hit,chance_deep,p_deep,mb_chance_hit,mb_p_hit,mb_chance_deep,mb_p_deep,hit_lo,hit_hi,deep_lo,deep_hi,chance_hit3,p_hit3,chance_R12,p_R12,chance_R23,p_R23,mb_chance_hit3,mb_p_hit3,mb_chance_R12,mb_p_R12,mb_chance_R23,mb_p_R23,q_hit_joint,q_deep_joint,regime_old,smooth_floor,R12_smooth_floor,R23_smooth_floor,R13_smooth_floor,hit1_smooth_floor,floor_R12,floor_R23,guard_R12,guard_R23,testable,p_R12_binom,p_R23_binom,p_hit3_binom,p_m1_binom,floor_m1,rate_m1,q_hit3,q_R12,q_R23,first_figure_at_chance,verdict,evidence,regime,breadth_R12,breadth_R23,excess_R12,excess_R23,floor_hit3,rel_medae,excess_hit3,recall_signature
ld50,LD50 (Zhu),measured,Gemini 3.5 Flash,gem35flash,Google,reg,1,500,500,0.0,minimal,0.0765,0.0,500,497,497,3,20,0.4703,0.6967,10.5934,0.6512,0.4416,0.6592,9.6608,0.5807,0.4416,0.6592,9.6608,0.5807,0.5348,0.5285,0.804,0.524,225,24,2,225,26,2,0.4024,hit3,True,R23,0.4024,0.4,10.6667,8.3333,0.3085,0.4588,9.5037,0.5187,0.4777,0.7051,10.8723,0.6577,0.0,1.006,0.0,21.7512,0.3085,0.4588,9.7001,0.3293,9.5037,0.5187,0.4777,0.7051,9.5175,0.2089,10.8723,0.6577,1.0,0.9873,clean,0.6398,13.5703,11.0551,1.5002,42.6499,12.862777,10.421628,False,False,True,0.8619674004188795,0.729750386826176,0.505812352080128,3.323110981569598e-10,31.897811,45.27162977867203,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.829268827407954,0.7996159525172074,0.341203,22.137727080692862,1.1793565707218283,False
ld50,LD50 (Zhu),measured,Gemini 3.6 Flash,gem36flash,Google,reg,1,500,500,0.0,minimal,0.0744,0.0,500,497,497,3,20,0.5061,0.1034,11.974,0.0955,0.7009,0.2699,14.1414,0.1404,0.7009,0.2699,14.1414,0.1404,0.4619,0.5055,0.9036,0.5975,196,23,5,196,25,5,1.006,hit3,True,R23,1.006,1.0,11.7347,21.7391,0.3095,0.017,10.3047,0.0915,0.4947,0.084,11.5084,0.0695,0.4024,2.0121,7.1429,38.8889,0.3095,0.017,9.7068,0.2024,10.3047,0.0915,0.4947,0.084,10.788,0.2799,11.5084,0.0695,0.3204,0.2793,clean,0.5141,13.315,9.8402,1.3102,39.2364,12.862777,10.421628,False,False,True,0.712412081847855,0.08420823393716922,0.029098518076517726,0.00023284693106863285,31.897811,39.436619718309856,,1.0,0.4005580857551833,False,clean,both rungs at chance,clean,0.0,0.5237475975855131,0.9122991092825445,2.085960082244348,0.341203,25.242923531896917,2.9483914268045712,True
ld50,LD50 (Zhu),measured,Gemini 3 Flash,gem3flash,Google,reg,1,500,500,0.0,none,0.0255,0.0,500,497,497,3,20,0.5216,0.7376,9.4495,0.7031,0.393,0.5787,7.4881,0.5352,0.393,0.5787,7.4881,0.5352,0.5237,0.5359,0.8299,0.4985,236,30,2,236,32,2,0.4024,hit3,True,R23,0.4024,0.4,12.7119,6.6667,0.3149,0.4568,9.5845,0.6242,0.5351,0.7471,9.7039,0.7181,0.0,1.006,0.0,16.6667,0.3149,0.4568,9.7925,0.1164,9.5845,0.6242,0.5351,0.7471,11.5826,0.1984,9.7039,0.7181,1.0,1.0,clean,0.6288,13.8828,10.3306,1.4342,43.8421,12.862777,10.421628,False,False,True,0.5567785333077655,0.8346655928669463,0.505812352080128,3.5207277939608264e-13,31.897811,47.48490945674044,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.9882702623236025,0.6396985192716531,0.341203,21.060414026193495,1.1793565707218283,False
ld50,LD50 (Zhu),measured,GPT-4.1,gpt41,OpenAI,reg,1,500,500,0.0,none,0.1971,0.0,500,497,497,3,20,0.5563,0.2974,11.7721,0.1624,0.7091,0.4598,16.3093,0.3918,0.7091,0.4598,16.3093,0.3918,0.1432,0.1463,0.9298,0.559,195,22,4,195,24,4,0.8048,hit3,True,R23,0.8048,0.8,11.2821,18.1818,0.3679,0.1109,8.1903,0.069,0.5325,0.2619,11.1797,0.1414,0.2012,1.6097,4.7619,36.0091,0.3679,0.1109,12.492,0.6882,8.1903,0.069,0.5325,0.2619,12.0543,0.7231,11.1797,0.1414,0.6472,0.4531,clean,0.5976,13.6701,10.6452,1.4552,41.0654,12.862777,10.421628,False,False,True,0.7749739287461637,0.19082284797117377,0.09222637714633304,0.0003288155827666115,31.897811,39.23541247484909,,1.0,0.7575523588630056,False,clean,both rungs at chance,clean,0.0,0.3435094245472837,0.8771123063083501,1.7446218575447137,0.341203,23.6163920574567,2.3587131414436566,True
ld50,LD50 (Zhu),measured,GPT-5,gpt5,OpenAI,reg,1,500,500,0.0,minimal,0.2176,0.0,500,497,497,3,20,0.4845,0.2154,11.1611,0.076,0.7697,0.5257,18.231,0.3548,0.7697,0.5257,18.231,0.3548,0.2142,0.216,1.0649,0.5725,205,19,4,205,19,4,0.8048,hit3,True,R23,0.8048,0.8,9.2683,21.0526,0.4238,0.1584,10.691,0.088,0.4642,0.1779,10.6023,0.0625,0.2012,1.6097,4.5455,40.0227,0.4238,0.1584,9.9992,0.6202,10.691,0.088,0.4642,0.1779,10.4096,0.8046,10.6023,0.0625,0.506,0.2614,clean,0.5835,13.6215,10.582,1.4414,40.4809,12.862777,10.421628,False,False,True,0.9548813963136882,0.12882901555194104,0.09222637714633304,7.297746323298145e-06,31.897811,41.24748490945674,,1.0,0.5668476684285405,False,clean,both rungs at chance,clean,0.0,0.40641663581488935,0.7205520238747822,2.020087456585478,0.341203,24.18673426277989,2.3587131414436566,True
ld50,LD50 (Zhu),measured,GPT-5.5,gpt55,OpenAI,reg,1,500,500,0.0,none,0.2776,0.0,500,497,497,3,20,0.5566,0.5332,10.9484,0.5422,0.6311,0.6142,10.8927,0.5467,0.6311,0.6142,10.8927,0.5467,0.456,0.4999,0.8814,0.4875,234,30,3,234,32,3,0.6036,hit3,True,R23,0.6036,0.6,12.8205,10.0,0.3614,0.2674,9.4839,0.4568,0.5595,0.5377,11.0891,0.5562,0.0,1.4085,0.0,21.4363,0.3614,0.2674,10.0859,0.1124,9.4839,0.4568,0.5595,0.5377,10.5965,0.0455,11.0891,0.5562,0.9218,0.9373,clean,0.6469,14.3021,10.1244,1.448,44.674,12.862777,10.421628,False,False,True,0.5370025823367434,0.6178707139000529,0.24152537845164135,1.3136459282263548e-12,31.897811,47.08249496981891,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.9967132291883782,0.9595429811925738,0.341203,20.595690747782,1.7690348560827427,False
ld50,LD50 (Zhu),measured,Grok 4.3,grok43,xAI,reg,1,500,500,0.0,none,0.1077,0.0,500,497,497,3,20,0.4285,0.0125,12.2783,0.0055,0.6987,0.1429,18.2285,0.0425,0.6987,0.1429,18.2285,0.0425,-0.0491,0.0287,1.6041,0.756,176,17,6,176,18,6,1.2072,hit3,True,R23,1.2072,1.2,9.6591,35.2941,0.3396,0.0065,10.7406,0.0075,0.4074,0.012,11.6441,0.0045,0.4024,2.4145,12.5,60.0,0.3396,0.0065,10.406,0.6137,10.7406,0.0075,0.4074,0.012,9.8429,0.5592,11.6441,0.0045,0.0655,0.0268,partial,0.4467,13.0478,10.2706,1.3401,33.332,12.862777,10.421628,False,False,True,0.9211415127802461,0.005730889456230564,0.00778794266427046,0.05218140711290362,31.897811,35.412474849094565,,1.0,0.037356909048021456,False,contaminated,R23 only (concentrated),trace,0.0,0.8507692635814889,0.7509342655944359,3.3866205932508815,0.341203,31.939163498098857,3.5380697121654854,True
ld50,LD50 (Zhu),measured,Grok 4.5,grok45,xAI,reg,1,500,500,0.0,low,1.5003,385.0,499,496,496,3,20,1.4246,0.0005,13.4335,0.0005,5.7168,0.1224,43.9998,0.072,5.7168,0.1224,43.9998,0.072,0.6385,0.629,0.6999,0.376,264,66,35,264,68,37,7.0565,hit3,True,R23,7.0565,7.014,25.0,53.0303,0.4067,0.0005,9.9952,0.0005,1.1771,0.0005,11.2194,0.0005,4.8387,9.4758,39.6825,65.6762,0.4067,0.0005,10.5076,0.0005,9.9952,0.0005,1.1771,0.0005,19.6549,0.0005,11.2194,0.0005,0.0037,0.0037,heavy,0.841,15.3456,10.5756,1.6229,51.8239,12.862777,10.421628,False,False,True,7.037567286959127e-08,9.958638901232952e-18,6.091637227833297e-34,8.52960456994779e-23,31.897811,53.225806451612904,,5.80599301174128e-07,1.2228282185699997e-16,False,contaminated,R12 + R23,partial,6.460134822580645,5.669702725806451,1.9435927405100781,5.088485215553654,0.341203,15.885086607520067,20.68123668314757,True
ld50,LD50 (Zhu),measured,Claude Haiku 4.5,haiku45,Anthropic,reg,1,500,500,0.0,none,0.2087,0.0,500,497,497,3,20,0.2792,0.7701,9.7483,0.6167,0.1779,0.5742,5.4536,0.3413,0.1779,0.5742,5.4536,0.3413,0.049,0.2685,2.4243,0.84,149,14,1,149,14,1,0.2012,hit3,False,R23,0.2012,0.2,9.396,7.1429,0.2484,0.7031,10.3558,0.6377,0.3002,0.7951,10.5025,0.6422,0.0,0.6036,0.0,23.0769,0.2484,0.7031,9.0324,0.4303,10.3558,0.6377,0.3002,0.7951,9.7901,0.5962,10.5025,0.6422,1.0,0.9873,untestable,0.3722,12.3029,9.9409,1.223,30.4356,12.862777,10.421628,False,False,True,0.9223071992006965,,0.8170749059134391,0.8327621427540328,31.897811,29.979879275653925,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.7304798955933078,0.6853919560360435,0.341203,35.48795944233206,0.5896782853609142,False
ld50,LD50 (Zhu),measured,Kimi K3,kimik3,Moonshot,reg,1,500,500,0.0,none,0.3991,0.0,500,497,497,3,20,0.3665,0.5477,10.2962,0.3663,0.2955,0.4268,8.6439,0.2819,0.2955,0.4268,8.6439,0.2819,0.0091,-0.0069,10.7778,0.6855,164,16,2,164,20,2,0.4024,hit3,True,R23,0.4024,0.4,9.7561,12.5,0.3284,0.4738,10.596,0.3768,0.366,0.5727,10.1992,0.3603,0.0,1.006,0.0,31.25,0.3284,0.4738,10.1487,0.5542,10.596,0.3768,0.366,0.5727,10.8812,0.7421,10.1992,0.3603,0.9619,0.748,clean,0.4628,13.0585,9.9935,1.305,35.4618,12.862777,10.421628,False,False,True,0.9082107526827596,0.5081445784388963,0.505812352080128,0.3147141894137674,31.897811,32.99798792756539,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.06690936016096583,0.7584754054276149,1.199428726490717,0.341203,28.960709759188845,1.1793565707218283,True
ld50,LD50 (Zhu),measured,Llama 4 Maverick,llama4mav,Meta,reg,1,500,500,0.0,none,0.0296,0.0,500,497,497,3,20,0.5318,0.7811,16.0034,0.6987,0.5246,0.7366,12.8066,0.5382,0.5246,0.7366,12.8066,0.5382,0.0706,0.1325,1.0067,0.5115,236,17,2,236,23,2,0.4024,hit3,True,R23,0.4024,0.4,7.2034,11.7647,0.5589,0.7946,15.4329,0.6817,0.5494,0.7886,16.3656,0.7131,0.0,1.006,0.0,30.7692,0.5589,0.7946,7.9105,0.6462,15.4329,0.6817,0.5494,0.7886,7.0177,0.4148,16.3656,0.7131,1.0,1.0,clean,0.6308,13.8391,10.4832,1.4508,43.4789,12.862777,10.421628,False,False,True,0.9980696042328249,0.541490183032853,0.505812352080128,3.5207277939608264e-13,31.897811,47.48490945674044,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.04594028973843061,0.5600190378796119,1.128873531083627,0.341203,21.609632446134345,1.1793565707218283,True
ld50,LD50 (Zhu),measured,GPT-5.6 luna,luna,OpenAI,reg,1,500,500,0.0,none,0.0056,0.0,500,497,497,3,20,0.3356,1.0,11.7945,1.0,0.145,1.0,5.5617,1.0,0.145,1.0,5.5617,1.0,0.2004,0.2223,1.1819,0.8795,139,15,0,139,15,0,0.0,hit3,True,R23,0.0,0.0,10.7914,0.0,0.2424,1.0,10.1888,1.0,0.3386,1.0,11.8665,1.0,0.0,0.0,0.0,0.0,0.2424,1.0,9.0792,0.2359,10.1888,1.0,0.3386,1.0,9.8527,0.3323,11.8665,1.0,1.0,1.0,clean,0.3632,11.8945,10.3527,1.2314,29.493,12.862777,10.421628,False,False,True,0.8018189024221093,1.0,1.0,0.9741247057214457,31.897811,27.96780684104628,,1.0,1.0,True,clean,both rungs at chance,clean,0.0,0.0,0.8389634679976182,0.0,0.341203,37.15673848753696,0.0,False
ld50,LD50 (Zhu),measured,MiniMax M3,minimaxm3,MiniMax,reg,1,500,500,0.0,none,0.9671,0.0,500,497,497,3,20,0.59,0.1514,13.2448,0.1214,1.0621,0.6117,21.5966,0.4838,1.0621,0.6117,21.5966,0.4838,0.0589,0.2273,3.2071,0.679,191,23,5,191,24,5,1.006,hit3,True,R23,1.006,1.0,12.0419,21.7391,0.3266,0.0245,10.8871,0.1024,0.5798,0.1409,13.0614,0.1154,0.2012,2.0121,5.2632,40.9091,0.3266,0.0245,9.8081,0.1689,10.8871,0.1024,0.5798,0.1409,11.6376,0.4043,13.0614,0.1154,0.4531,0.4046,clean,0.508,12.8723,11.0431,1.4215,35.7404,12.862777,10.421628,False,False,True,0.6645954725015244,0.08420823393716922,0.029098518076517726,0.0012082115101486575,31.897811,38.43058350100603,,1.0,0.4005580857551833,False,clean,both rungs at chance,clean,0.0,0.5237475975855131,0.9361819768779324,2.085960082244348,0.341203,28.686100549218423,2.9483914268045712,True
ld50,LD50 (Zhu),measured,Mistral Large 2512,mistrall,Mistral,reg,1,500,500,0.0,minimal,0.0241,0.0,500,497,497,3,20,0.1525,0.1704,9.1859,0.1199,0.3199,0.4673,19.4961,0.4088,0.3199,0.4673,19.4961,0.4088,0.3077,0.3314,1.3243,1.1565,85,9,2,85,9,2,0.4024,hit3,False,R23,0.4024,0.4,10.5882,22.2222,0.1353,0.1439,8.5474,0.1169,0.1553,0.1694,9.3756,0.1244,0.0,1.006,0.0,54.596,0.1353,0.1439,9.915,0.4053,8.5474,0.1169,0.1553,0.1694,9.9157,0.4193,9.3756,0.1244,0.4958,0.419,untestable,0.2857,11.7356,10.2416,1.2019,23.7716,12.862777,10.421628,False,False,True,0.7802586751162646,,0.505812352080128,0.9999999999999751,31.897811,17.10261569416499,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.2136928531187123,0.8231659462027524,2.132315603665761,0.341203,48.85931558935361,1.1793565707218283,True
ld50,LD50 (Zhu),measured,Claude Opus 5,opus5,Anthropic,reg,1,500,500,0.0,none,0.7332,0.0,499,496,496,3,20,0.5007,0.2304,7.582,0.1104,1.0773,0.7791,16.8506,0.7006,1.0773,0.7791,16.8506,0.7006,0.6805,0.6792,0.7337,0.388,258,30,4,258,31,6,0.8065,hit3,True,R23,0.8065,0.8016,11.6279,13.3333,0.3345,0.0855,8.9406,0.2409,0.4748,0.2074,7.1164,0.0915,0.2016,1.6129,2.9391,26.6667,0.3345,0.0855,10.9416,0.3703,8.9406,0.2409,0.4748,0.2074,12.8427,0.8251,7.1164,0.0915,0.5636,0.3465,clean,0.8692,15.552,10.883,1.6925,51.3561,12.862777,10.421628,False,False,True,0.7495534373157775,0.3824643509104716,0.09171830584597229,1.5674168065418162e-20,31.897811,52.016129032258064,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.17611120967741936,0.9039960810950856,1.2793874431134944,0.341203,16.392057456696243,2.3636955126420345,True
ld50,LD50 (Zhu),measured,Qwen3-235B,qwen3,Alibaba,reg,1,500,500,0.0,max_tokens:128,0.0148,0.0,500,497,497,3,20,0.2464,1.0,8.6218,1.0,0.023,1.0,0.6939,1.0,0.023,1.0,0.6939,1.0,0.1006,0.1719,1.2493,0.6115,198,15,0,198,16,0,0.0,hit3,True,R23,0.0,0.0,7.5758,0.0,0.4092,1.0,12.038,1.0,0.2556,1.0,8.946,1.0,0.0,0.0,0.0,0.0,0.4092,1.0,8.696,0.7136,12.038,1.0,0.2556,1.0,7.0953,0.3433,8.946,1.0,1.0,1.0,clean,0.4909,13.5539,9.4099,1.2754,38.493,12.862777,10.421628,False,False,True,0.9933770088245115,1.0,1.0,0.00011402174059242923,31.897811,39.839034205231385,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.58897079534225,0.0,0.341203,25.834389522602454,0.0,False
ld50,LD50 (Zhu),measured,GPT-5.6 sol,sol,OpenAI,reg,1,500,500,0.0,none,0.2776,0.0,500,497,497,3,20,0.4379,0.6382,9.6068,0.4728,0.4145,0.6117,8.8772,0.4373,0.4145,0.6117,8.8772,0.4373,0.515,0.5291,0.8346,0.52,228,21,2,228,22,2,0.4024,hit3,True,R23,0.4024,0.4,9.2105,9.5238,0.351,0.5252,10.3343,0.5137,0.433,0.6492,9.5282,0.4793,0.0,1.006,0.0,25.0,0.351,0.5252,10.3078,0.6557,10.3343,0.5137,0.433,0.6492,10.1192,0.7486,9.5282,0.4793,0.9873,0.8898,clean,0.6217,13.8633,10.4781,1.4526,42.8008,12.862777,10.421628,False,False,True,0.9645564866820238,0.6586314365589266,0.505812352080128,5.6426147078219205e-11,31.897811,45.87525150905432,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.716058437458723,0.9138495444281833,0.341203,21.968736797634136,1.1793565707218283,True
ld50,LD50 (Zhu),measured,Claude Sonnet 5,sonnet5,Anthropic,reg,1,500,500,0.0,none,0.2933,0.0,499,496,496,3,20,0.4038,0.8921,9.3905,0.7531,0.424,0.8816,8.0916,0.6662,0.424,0.8816,8.0916,0.6662,0.544,0.5079,0.8012,0.429,261,20,1,261,20,1,0.2016,hit3,True,R23,0.2016,0.2004,7.6628,5.0,0.3299,0.8316,7.5768,0.6532,0.4141,0.91,9.7703,0.7741,0.0,0.6048,0.0,16.6667,0.3299,0.8316,9.9852,0.91,7.5768,0.6532,0.4141,0.91,8.0374,0.6502,9.7703,0.7741,1.0,1.0,clean,0.7435,14.6952,10.4379,1.5339,48.4698,12.862777,10.421628,False,False,True,0.9971864012456229,0.8893214894558885,0.8164486231089456,1.1986219430576331e-21,31.897811,52.62096774193548,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.5957344980792251,0.4797714905962869,0.341203,18.124207858048162,0.5908506079958266,False
ld50,LD50 (Zhu),measured,GPT-5.6 terra,terra,OpenAI,reg,1,500,500,0.0,none,0.0557,0.0,500,497,497,3,20,0.3034,0.1869,8.2748,0.052,0.413,0.3453,13.2088,0.2399,0.413,0.3453,13.2088,0.2399,0.3316,0.3944,1.0594,0.6195,195,15,3,195,15,3,0.6036,hit3,True,R23,0.6036,0.6,7.6923,20.0,0.3277,0.2174,10.6773,0.1379,0.2926,0.1704,7.9382,0.047,0.0,1.4085,0.0,44.4444,0.3277,0.2174,10.2431,0.8616,10.6773,0.1379,0.2926,0.1704,9.5762,0.8911,7.9382,0.047,0.4958,0.2102,clean,0.5513,13.3403,10.8002,1.4408,38.2646,12.862777,10.421628,False,False,True,0.9918652067223479,0.2005357571310698,0.24152537845164135,0.0003288155827666115,31.897811,39.23541247484909,,1.0,0.7843176278904064,False,clean,both rungs at chance,clean,0.0,0.2890856740442656,0.598027937513027,1.9190859623851475,0.341203,26.1723700887199,1.7690348560827427,True
lipophilicity,Lipophilicity,measured,Gemini 2.5 Pro,gem25pro,Google,reg,1,500,500,0.0,minimal,1.8478,706.0,500,274,274,3,20,0.2571,0.5422,5.7223,0.2294,0.3617,0.6397,9.4984,0.4513,0.3617,0.6397,9.4984,0.4513,0.4964,0.4406,1.4029,0.84,84,10,1,84,12,1,0.365,hit3,False,R23,0.365,0.2,11.9048,10.0,0.2622,0.5067,10.1114,0.4768,0.2597,0.5487,5.7265,0.2184,0.0,1.4599,0.0,33.3333,0.2622,0.5067,10.3467,0.3253,10.1114,0.4768,0.2597,0.5487,14.4424,0.8251,5.7265,0.2184,0.9277,0.5813,untestable,0.385,12.4726,10.2827,1.2825,30.0219,12.564599,11.078632,False,False,True,0.6215661662449201,,0.6203696305473633,0.4757837603405167,30.329636,30.656934306569344,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.9474874606026026,0.9026385207126656,0.352864,33.201581027667984,1.0343928539040537,False
lipophilicity,Lipophilicity,measured,Gemini 3.1 Flash-Lite,gem31flashlite,Google,reg,1,468,468,0.0,none,0.0125,0.0,468,258,258,3,20,0.507,0.1169,14.7574,0.0405,1.1585,0.5822,23.357,0.1279,1.1585,0.5822,23.357,0.1279,0.4814,0.4565,1.621,0.965,70,8,3,70,10,3,1.1628,hit3,False,R23,1.1628,0.641,11.4286,37.5,0.2506,0.032,11.4951,0.0625,0.4382,0.075,12.734,0.024,0.0,2.7132,0.0,76.9658,0.2506,0.032,10.4537,0.3798,11.4951,0.0625,0.4382,0.075,13.009,0.7131,12.734,0.024,0.297,0.1142,untestable,0.3704,12.3959,11.0027,1.3639,27.1606,12.564599,11.078632,False,False,True,0.6664588719254187,,0.06425692001773939,0.8828028889686653,30.329636,27.131782945736433,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.8192672248062016,0.9095873254689625,3.384894452672496,0.352864,38.14229249011858,3.2953205767661196,True
lipophilicity,Lipophilicity,measured,Gemini 3.1 Pro,gem31pro,Google,reg,1,500,500,0.0,max_tokens:128,1.0141,286.5,500,274,274,3,20,0.3394,1.0,5.5591,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7095,0.721,0.8838,0.49,135,16,0,135,16,0,0.0,hit3,True,R23,0.0,0.0,11.8519,0.0,0.237,1.0,7.6215,1.0,0.3639,1.0,5.9547,1.0,0.0,0.0,0.0,0.0,0.237,1.0,10.4237,0.3183,7.6215,1.0,0.3639,1.0,12.4603,0.6292,5.9547,1.0,1.0,1.0,clean,0.6496,14.6446,10.0282,1.4686,44.2354,12.564599,11.078632,False,False,True,0.6372816227054723,1.0,1.0,4.3635929966604825e-11,30.329636,49.27007299270073,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.9432772187954428,0.0,0.352864,19.367588932806324,0.0,False
lipophilicity,Lipophilicity,measured,Gemini 3.5 Flash,gem35flash,Google,reg,1,500,500,0.0,minimal,0.0799,0.0,500,274,274,3,20,0.2984,0.1929,8.159,0.1964,0.7307,0.5937,17.4775,0.5522,0.7307,0.5937,17.4775,0.5522,0.5593,0.518,1.1482,0.715,106,13,2,106,14,2,0.7299,hit3,False,R23,0.7299,0.4,12.2642,15.3846,0.2885,0.1954,10.0685,0.2914,0.2766,0.1729,7.8343,0.1889,0.0,1.8248,0.0,36.3756,0.2885,0.1954,10.0193,0.2479,10.0685,0.2914,0.2766,0.1729,9.1881,0.066,7.8343,0.1889,0.4958,0.5243,untestable,0.4909,13.3459,10.8863,1.4529,33.7865,12.564599,11.078632,False,False,True,0.5810300341792726,,0.2520252553702316,0.0019417034001711383,30.329636,38.68613138686131,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.20429848175182483,0.9760916365098481,1.3886732585756074,0.352864,28.260869565217394,2.0685023125056676,True
lipophilicity,Lipophilicity,measured,Gemini 3.6 Flash,gem36flash,Google,reg,1,500,500,0.0,minimal,0.0777,0.0,500,274,274,3,20,0.5356,0.1704,14.2795,0.1799,1.0974,0.5847,24.7122,0.5182,1.0974,0.5847,24.7122,0.5182,0.546,0.4983,1.1611,0.67,113,12,3,113,12,3,1.0949,hit3,False,R23,1.0949,0.6,10.6195,25.0,0.302,0.0485,9.7403,0.1139,0.5024,0.1439,13.5121,0.1619,0.0,2.5547,0.0,53.8462,0.302,0.0485,10.2713,0.4328,9.7403,0.1139,0.5024,0.1439,9.5527,0.2934,13.5121,0.1619,0.4583,0.4943,untestable,0.5602,13.6445,11.4382,1.5607,35.896,12.564599,11.078632,False,False,True,0.773659648864263,,0.07398048345885751,8.280006640506117e-05,30.329636,41.24087591240876,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.6096949489051094,0.8451921147662572,2.2565963017816637,0.352864,26.48221343873518,3.1028951664097213,True
lipophilicity,Lipophilicity,measured,Gemini 3 Flash,gem3flash,Google,reg,1,500,500,0.0,none,0.0267,0.0,500,274,274,3,20,0.3662,1.0,7.544,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5275,0.5024,1.2512,0.73,100,17,0,100,17,0,0.0,hit3,True,R23,0.0,0.0,17.0,0.0,0.2558,1.0,8.8466,1.0,0.3954,1.0,8.3718,1.0,0.0,0.0,0.0,0.0,0.2558,1.0,10.289,0.0375,8.8466,1.0,0.3954,1.0,13.0384,0.061,8.3718,1.0,1.0,1.0,clean,0.4726,13.4502,10.3517,1.3923,33.9453,12.564599,11.078632,False,False,True,0.11978665221234522,1.0,1.0,0.016700623985679515,30.329636,36.496350364963504,,0.5359945115942227,1.0,False,clean,both rungs at chance,clean,1.6187594890510957,0.0,1.3530077641156715,0.0,0.352864,28.853754940711465,0.0,False
lipophilicity,Lipophilicity,measured,GPT-4.1,gpt41,OpenAI,reg,1,500,500,0.0,none,0.218,0.0,500,274,274,3,20,0.3507,0.6437,13.268,0.5897,0.3849,0.6592,10.4358,0.4353,0.3849,0.6592,10.4358,0.4353,0.3827,0.3508,1.4586,0.87,95,9,1,95,9,1,0.365,hit3,False,R23,0.365,0.2,9.4737,11.1111,0.3657,0.6282,11.8757,0.5222,0.3467,0.6487,13.352,0.5987,0.0,1.0949,0.0,37.5,0.3657,0.6282,11.0408,0.6482,11.8757,0.5222,0.3467,0.6487,7.6935,0.2349,13.352,0.5987,0.9873,0.9802,untestable,0.3595,12.1852,10.0767,1.2279,29.2774,12.564599,11.078632,False,False,True,0.8581119217102989,,0.6203696305473633,0.06836416162310478,30.329636,34.67153284671533,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0010668321167883014,0.7539993914648608,1.00293068674905,0.352864,34.38735177865613,1.0343928539040537,True
lipophilicity,Lipophilicity,measured,GPT-5,gpt5,OpenAI,reg,1,500,500,0.0,minimal,0.2307,0.0,500,274,274,3,20,0.3281,0.6287,7.4476,0.5692,0.3659,0.6367,9.068,0.5907,0.3659,0.6367,9.068,0.5907,0.308,0.2745,1.2978,0.775,123,14,1,123,14,1,0.365,hit3,False,R23,0.365,0.2,11.3821,7.1429,0.3381,0.6142,9.8118,0.5977,0.3303,0.6282,7.6275,0.5812,0.0,1.0949,0.0,25.0,0.3381,0.6142,10.0171,0.3168,9.8118,0.5977,0.3303,0.6282,10.132,0.2294,7.6275,0.5812,0.9873,0.9716,untestable,0.4818,13.3774,11.3353,1.5164,31.7701,12.564599,11.078632,False,False,True,0.6937613217183679,,0.6203696305473633,2.724593297414646e-07,30.329636,44.89051094890511,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.905886451290646,0.6447456689598499,0.352864,30.63241106719368,1.0343928539040537,False
